Sex,Gender,Age,Ethnicity,Age Group,Region,RegionName,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040
1,Male,23,5,4,6,East,2852,2710,6801,8382,2146,5111,931,2061,10846,4286,1745,5372,2128,4639,1660,6475,1706,2242,3817,7756,1660,4909
1,Male,24,5,4,6,East,2434,5054,1400,5175,1927,4262,4306,1335,2589,1591,4707,7026,2824,3867,5830,7299,3735,2275,8124,10095,3454,1937
1,Male,25,5,5,6,East,1571,4979,1028,1830,7364,1642,2787,2545,2856,4528,1480,5209,4010,2585,3738,7007,5443,2175,2238,3225,3023,2117
1,Male,26,5,5,6,East,6650,1455,1146,4946,3891,6133,9059,2958,1194,5255,3017,3565,3320,6419,5864,5813,3176,2307,1605,8813,4210,2691
1,Male,27,5,5,6,East,2621,9433,3219,2418,2496,1174,3048,1126,1384,2198,4081,7267,2647,4708,10100,10880,4012,1800,5746,1977,2417,1782
1,Male,28,5,5,6,East,4886,6139,2873,6913,1610,5766,1375,4184,6152,8129,5935,4508,1111,2291,5478,2458,3730,3530,2483,1695,4009,4544
1,Male,29,5,5,6,East,1374,1681,7258,2586,4446,1921,3859,5622,4577,1040,2677,1002,3537,6635,2482,3896,5078,5274,9735,1393,2834,10546
1,Male,30,5,5,6,East,2475,1125,1358,2615,3271,4428,2619,5856,2643,2881,3251,2088,4174,1955,5574,2334,9457,2825,3319,4733,2105,2962
1,Male,31,5,5,6,East,3912,8521,6923,4968,1596,4492,1706,2342,5445,2477,2944,1461,6326,995,3481,5029,2782,2036,2879,1250,2052,7931
1,Male,32,5,5,6,East,9899,2063,1237,3078,1170,2966,2574,3980,1347,3603,3033,6465,3164,3967,2265,3994,1398,6316,8171,2902,1550,1384
1,Male,33,5,5,6,East,3341,1430,1960,1673,7052,5143,7239,3948,7029,1880,6604,3080,4756,1721,3797,3491,2729,2206,1517,1968,1621,2300
1,Male,34,5,5,6,East,1875,2768,2953,1720,5715,2579,4387,4969,1171,8264,2260,9378,3466,1955,3894,1762,3711,1125,3353,2206,9849,2812
1,Male,35,5,6,6,East,1538,1842,3264,3763,2681,1512,7937,3767,1411,4319,1545,3712,5499,2908,2888,2331,4501,1200,1599,1032,1523,2359
1,Male,36,5,6,6,East,6012,6711,2434,4002,1208,2964,6616,6873,2781,1393,6504,3194,1645,2038,1249,1508,1257,2395,1773,9993,2900,1690
1,Male,37,5,6,6,East,1721,2664,4056,7680,3176,1957,3851,4136,3486,1178,9059,3729,2705,5826,1578,2063,1227,3576,1600,1333,2433,1181
1,Male,38,5,6,6,East,11053,5108,8067,1737,5119,5494,1767,1312,1998,1262,2297,3160,7017,2237,2859,2898,2405,1385,3743,5392,1629,4760
1,Male,39,5,6,6,East,1446,1371,9589,3679,1767,1822,2175,10157,5625,1171,1273,2848,1298,2067,7898,3580,6910,1378,1509,5019,3291,3243
1,Male,40,5,6,6,East,3066,1153,2454,3842,5785,8475,6660,1498,1260,7562,7726,1596,2718,1542,7656,7055,3372,5299,3767,1970,2561,2433
1,Male,41,5,6,6,East,2427,5519,1363,1156,4366,6915,4047,2083,3426,2511,7161,1979,11114,1704,3494,7040,3679,3245,3487,2355,3042,6859
1,Male,42,5,6,6,East,1582,5893,2102,3067,1966,3125,6351,2836,4217,1381,3273,2202,1615,4205,1921,2481,5928,3582,1630,4858,2188,1199
1,Male,43,5,6,6,East,2089,5720,1109,2073,1647,5007,1820,1859,6893,7608,8951,10901,6913,5695,3499,4907,4662,9319,1811,2931,1463,2779
1,Male,44,5,6,6,East,2603,3082,1277,1455,2694,3470,1458,6667,8288,1845,4807,1547,4030,2814,1844,2450,2333,1382,3213,6793,2064,5830
1,Male,45,5,7,6,East,1932,2238,1565,2062,2701,1362,1863,4188,2747,1600,3868,2173,1950,2629,3057,2854,2846,1393,2001,3946,3699,8077
1,Male,46,5,7,6,East,1757,3543,3009,1695,5594,1288,1901,3235,2614,2300,3808,3817,2643,1430,7343,6016,1918,1477,3863,5064,2047,1345
1,Male,47,5,7,6,East,4398,1370,3356,2931,1976,1379,5877,3124,4469,2839,5711,4429,1921,9639,1660,1304,2025,3416,8822,1828,1689,1819
1,Male,48,5,7,6,East,4664,6682,2298,3705,6532,6794,6860,7142,1354,3418,4578,1476,1240,7447,1529,1589,7528,2470,2881,2127,4311,6153
1,Male,49,5,7,6,East,5223,4584,5758,1129,856,7443,2052,2362,1816,7714,2965,8004,5683,2074,1664,6302,5062,1527,5735,3873,5186,7066
1,Male,50,5,7,6,East,1759,1652,2946,3658,985,8087,4938,2959,4707,7180,8876,1873,5952,5426,4236,2128,3692,7205,2775,4238,1246,4868
1,Male,51,5,7,6,East,3787,1550,8535,8950,1609,2052,6652,10815,7548,3319,3750,2650,7924,4968,5267,6645,4498,5589,1523,5291,4602,4098
1,Male,52,5,7,6,East,3595,7420,3122,929,2335,4875,4527,3882,5931,1803,2816,3105,5486,8545,8393,7361,1398,8651,3492,3840,1398,1862
1,Male,53,5,7,6,East,1432,7042,1286,4650,5578,3609,1274,7979,2361,2119,2116,1266,7496,1129,5105,2881,3924,4961,6986,3538,3688,3644
1,Male,54,5,7,6,East,3939,2975,2156,3585,5050,2769,1373,5744,1193,7345,1661,3191,1647,1434,1757,3850,1366,7529,5191,5913,1610,3849
1,Male,55,5,8,6,East,4294,5791,4041,5545,5253,1143,1396,3351,3313,906,1437,1442,2818,7150,1096,4642,3904,7147,2713,3020,3285,4373
1,Male,56,5,8,6,East,5153,4738,6212,5310,2613,1464,4202,2826,1069,8139,3227,1528,6014,2640,1689,3065,6145,1848,6152,2542,6994,1266
1,Male,57,5,8,6,East,1699,1317,2330,2036,4843,2259,1648,5624,4288,2214,3429,3630,3296,3440,1791,3327,5104,2659,2422,10749,1415,2962
1,Male,58,5,8,6,East,6259,800,697,4406,1120,3203,6007,1627,7540,2985,4068,1538,2177,6360,1654,1213,1643,4331,6593,4141,3776,4007
1,Male,59,5,8,6,East,2212,6736,1989,4743,1949,3649,1223,2579,5766,3372,3884,935,7284,1670,3370,1674,7774,3340,2415,3465,8580,9639
1,Male,60,5,8,6,East,8486,3497,1953,4748,1340,664,1292,9344,1148,1747,7743,2077,1313,977,2895,5815,2577,1243,3101,10864,1535,2449
1,Male,61,5,8,6,East,4611,3933,3277,2604,2549,3719,906,1322,2970,4572,5283,2261,4596,4608,10355,6101,1094,5414,1916,5789,3359,1247
1,Male,62,5,8,6,East,4883,2325,8288,3498,4159,6690,7848,3462,2302,5604,3099,6873,994,3808,2632,7795,891,1264,2694,5318,5740,1488
1,Male,63,5,8,6,East,5154,4684,696,1102,2606,7561,976,6066,2327,1823,3038,2478,2426,1075,1514,2787,2132,2727,1096,2279,1628,1975
1,Male,64,5,8,6,East,2675,2045,3625,923,528,3706,8981,748,2176,1206,2920,2952,7968,6663,3849,4870,2752,1391,3138,1667,2064,3753
1,Male,65,5,8,6,East,2767,1275,1819,2327,5295,1656,5536,922,3131,4155,1435,1599,6096,2270,4207,3069,1728,4071,978,2887,8087,2844
1,Male,66,5,8,6,East,5939,2832,3771,666,4547,687,4088,771,2520,2711,3202,2419,2953,2387,3412,5506,8163,853,4902,1151,6138,5831
1,Male,67,5,9,6,East,1273,4965,4316,879,8002,1850,4448,2115,2359,613,3889,1937,9820,1179,1016,4898,811,1623,6371,2550,3280,8836
1,Male,68,5,9,6,East,6238,4878,6260,3093,7705,6131,1401,5794,777,3828,6417,1119,5309,2943,6994,2185,3450,3416,1502,2696,5782,1154
1,Male,69,5,9,6,East,2426,1599,508,383,4331,1002,4766,1908,505,4271,7355,4144,978,1602,2045,2426,3801,1095,1217,3544,2668,5344
1,Male,70,5,9,6,East,234,1014,1158,2109,1667,1406,4784,580,1852,2391,2156,2331,3217,2536,5207,4011,3546,2725,4490,6814,2368,879
1,Male,71,5,9,6,East,7264,5988,1827,2012,717,5572,8053,1666,4277,520,1910,3085,2952,1119,1488,1322,1588,7785,2706,8991,2288,1373
1,Male,72,5,9,6,East,6520,5253,970,6100,3535,3779,1562,934,3255,4992,4270,2150,9688,7896,1914,1841,5168,1929,6653,1955,4055,1783
1,Male,73,5,9,6,East,2824,1562,1773,8847,3007,1003,4356,5027,5515,3833,1321,3081,5792,2890,1966,516,1641,3890,2716,915,5955,977
1,Male,74,5,9,6,East,4408,802,4763,7063,3941,3600,3706,2794,3785,850,3185,1611,2033,2577,501,2584,1264,6928,4062,2463,2830,996
1,Male,75,5,9,6,East,1969,2346,7485,631,769,6338,2580,1383,490,1141,4544,2648,648,1038,711,3737,1722,4850,8464,4550,834,4940
1,Male,76,5,9,6,East,1028,1311,2235,927,4999,6618,1158,946,2385,2057,4156,4487,4295,1634,2056,2198,1582,7722,594,4920,1083,3382
1,Male,77,5,9,6,East,895,4451,4051,1840,416,2563,9625,1547,2131,736,2450,1603,2805,1008,6121,3053,1048,1714,7070,1410,1540,709
1,Male,78,5,9,6,East,4955,7288,5600,195,406,3234,2774,3928,485,5915,2588,8311,2025,108,946,806,6876,6426,2208,908,3992,1823
1,Male,79,5,9,6,East,3872,533,2333,191,2164,2762,2892,1326,868,5732,3328,2386,3816,1702,8086,5465,1775,1741,2963,7515,850,3215
1,Male,80,5,9,6,East,953,1470,408,5166,4966,144,607,7166,6998,5243,378,855,535,1715,1833,8067,4580,4000,1164,1217,4477,4184
1,Male,81,5,9,6,East,6074,807,798,1339,3395,3867,4986,184,800,8798,2819,258,1501,1352,597,2964,5261,4439,5721,3024,3928,6226
1,Male,82,5,9,6,East,57,1058,7687,798,2619,4348,107,1810,7733,2901,6538,2609,2645,3440,2947,4172,4324,2354,926,3866,5348,2656
1,Male,83,5,9,6,East,547,5342,219,7717,2525,1639,1049,4199,1543,1773,1723,7056,1225,7272,2308,1202,3087,94,2225,654,4664,4868
1,Male,84,5,9,6,East,4982,2870,1999,4606,2822,3636,5365,6339,668,4600,5857,759,1196,3113,6627,6072,2197,511,6609,1616,2245,850
1,Male,85,5,9,6,East,909,569,1759,2300,3565,1929,6415,2804,3698,6080,1994,573,1673,316,1051,1229,356,2607,3810,5746,2151,6589
1,Male,86,5,9,6,East,1799,998,4701,465,2669,559,1301,2123,8589,1102,969,401,3882,6757,174,2119,5356,3512,2717,723,914,3975
1,Male,87,5,9,6,East,3727,875,928,3747,8362,1739,3401,2016,1511,1819,111,5299,6763,857,7987,443,3093,3874,2216,2185,3436,7991
1,Male,88,5,9,6,East,700,5907,6891,5088,6038,4637,1713,2979,4866,579,1701,465,9712,2580,8190,4713,3900,1808,1276,2060,1333,2883
1,Male,89,5,9,6,East,4877,7366,800,1455,6584,1415,2395,65,616,3084,2066,5211,5339,547,1009,194,382,1674,5086,2487,3606,8797
1,Male,90+,5,9,6,East,2291,1571,2952,995,353,3145,2787,120,119,3632,6926,2832,241,215,5786,941,1318,6376,4577,1552,3434,2006
1,Male,0,5,1,7,Lon,9146,9424,9490,9753,8341,13500,11512,9599,8510,8119,11302,13576,10456,8101,11825,11322,8633,9380,10140,9179,13632,12588
1,Male,1,5,1,7,Lon,12093,7983,9534,13267,12161,9718,8207,8870,7384,10600,10210,16239,11318,8286,11043,9004,9444,9215,7549,14988,9120,11228
1,Male,2,5,1,7,Lon,7656,8647,9214,8137,8204,7957,8026,10565,8534,7937,7345,7471,8644,8435,11250,15872,7740,8477,9806,8018,10384,8133
1,Male,3,5,1,7,Lon,8132,11216,7147,9214,9790,11041,10582,12481,7578,7288,10576,10121,9131,8132,7420,11156,9862,9089,7952,7943,12034,9825
1,Male,4,5,1,7,Lon,8708,7577,10321,7531,7531,8342,7624,7833,7306,7478,11833,11825,7351,13790,11775,14717,11563,8108,7958,8920,7474,7360
1,Male,5,5,1,7,Lon,12797,7429,13248,9356,7402,13925,10738,10768,10188,7340,8610,13825,10016,9412,9441,15415,8661,12404,7410,7507,11404,11629
1,Male,6,5,1,7,Lon,13125,12615,9787,14953,7478,6980,14404,10737,9076,13928,10523,13904,10179,7515,7321,14640,15051,11931,9268,13196,7609,8505
1,Male,7,5,1,7,Lon,15684,11849,11788,8540,8536,10891,9857,9144,7682,10092,9271,11235,9272,16368,7761,7910,7677,10908,7086,7190,10075,11165
1,Male,8,5,1,7,Lon,14571,11584,11497,11551,7701,8327,10141,13081,11014,13473,7340,7973,7925,6959,7733,7005,7809,7188,10856,14074,8234,11825
1,Male,9,5,1,7,Lon,15425,13546,13577,15011,11139,8325,13490,9796,12961,9748,9898,7395,8511,14595,11389,9457,7454,8434,9453,12859,8330,10453
1,Male,10,5,1,7,Lon,12774,12027,12307,12888,13496,10639,7169,13931,7361,10166,6847,10412,8774,14203,7535,7584,7383,13643,9371,6912,7464,9071
1,Male,11,5,1,7,Lon,11217,12877,15183,12637,13753,16010,12123,8990,9997,15037,13452,7176,10655,7664,6863,10722,7745,15662,7098,9932,11949,6781
1,Male,12,5,1,7,Lon,12325,16512,11974,11002,19138,14191,12963,12792,8938,12018,10860,9039,9434,7823,8325,9196,11537,13912,11238,8891,13971,9319
1,Male,13,5,1,7,Lon,11240,19294,12597,11534,11046,17903,12533,15260,17906,8246,13813,15123,11745,9681,14408,6999,6811,8570,11388,8208,6877,6921
1,Male,14,5,1,7,Lon,10352,11520,13227,18459,11924,11331,12116,11568,10899,10772,9602,9139,9610,7663,6348,10383,8337,7867,7354,9873,6772,11323
1,Male,15,5,1,7,Lon,13230,10418,13264,12306,17446,11171,12916,15258,14512,11628,19374,14992,9185,7235,6798,7362,10511,10549,9463,10612,11145,6843
1,Male,16,5,2,7,Lon,16292,11286,12884,12098,12332,14044,13832,18802,10846,13131,11296,10881,8738,11544,7467,10724,13188,8233,7383,9226,6885,9014
1,Male,17,5,2,7,Lon,8256,8878,10335,13165,16606,11160,12794,14271,14842,10771,14872,11622,13043,8230,9425,10019,7238,6355,7693,7396,12280,9742
1,Male,18,5,3,7,Lon,11219,9626,8897,11863,13644,10827,13434,16354,16991,15460,16739,11740,12290,12754,6805,12352,10810,8464,8045,9314,7759,14375
1,Male,19,5,3,7,Lon,12165,12263,7895,15247,8857,9609,10370,13747,10750,10215,11540,12343,17737,11943,10488,8435,6995,9555,8426,6157,6617,7776
1,Male,20,5,4,7,Lon,13284,8455,8799,7503,8144,11480,14191,12381,10853,11210,16459,9937,12461,10671,17732,13488,13688,6751,9157,9114,5930,10505
1,Male,21,5,4,7,Lon,9633,12419,14939,16244,9333,11143,13552,17507,12882,11885,16300,11495,10938,11661,20099,14156,15488,6759,14092,6732,7199,6674
1,Male,22,5,4,7,Lon,12942,9366,8631,10943,10430,10166,9079,16988,12883,13739,14371,13297,12764,14897,14643,13862,19012,12689,8903,8800,7847,7975
1,Male,23,5,4,7,Lon,12424,14016,9635,9963,15096,10974,16083,14622,10731,12389,18347,13664,14377,18111,14087,13571,13747,13108,13332,13689,9473,16449
1,Male,24,5,4,7,Lon,13451,14186,11436,15119,11927,12905,13204,11003,11792,11975,18043,14948,22718,15509,14417,17719,15100,21546,15510,17444,9772,9646
1,Male,25,5,5,7,Lon,13705,14029,13424,15721,11220,11526,14004,12162,14138,13321,17663,18966,17711,18096,15810,16902,13975,14935,22561,15711,22527,11933
1,Male,26,5,5,7,Lon,7406,7375,12269,11614,11630,17532,11681,13437,12009,15090,16744,13579,16306,19950,15554,17386,21397,14614,16823,18604,17581,15343
1,Male,27,5,5,7,Lon,11856,7988,9307,15579,12150,17811,13113,13421,13572,12532,17011,14531,17402,21439,16785,20208,16548,24549,15099,19573,17528,17512
1,Male,28,5,5,7,Lon,7420,8070,10461,11473,14660,15710,13025,19328,12568,15716,15727,13540,13476,12808,16848,18540,16234,18138,18241,15415,17671,17898
1,Male,29,5,5,7,Lon,10100,9974,8504,9462,7494,12891,16270,12773,13197,16055,13459,13734,14681,12863,15171,22220,16105,23202,17668,18487,15813,16863
1,Male,30,5,5,7,Lon,8149,10666,7696,8857,8404,8986,12618,16416,12781,15255,13198,13842,15243,12898,15652,17177,18848,21198,23775,19086,18409,16377
1,Male,31,5,5,7,Lon,10022,9748,7916,17025,7545,12722,9107,15915,15043,19878,21084,12434,13656,14184,14606,19106,15580,16328,24628,16917,17603,25583
1,Male,32,5,5,7,Lon,8260,7950,10655,7947,9185,7287,8667,8652,20557,12666,20774,15243,13210,14394,17709,13416,13415,15757,17188,20299,21795,17052
1,Male,33,5,5,7,Lon,10337,7979,8180,9454,7431,9407,9836,11361,14154,13127,14019,13519,13614,15895,17876,13640,15979,13231,14982,18069,16561,23922
1,Male,34,5,5,7,Lon,8883,7501,13701,11883,8083,9755,14788,8133,13087,10860,13425,14659,15612,13921,21528,14517,13789,14204,13029,19344,21507,18919
1,Male,35,5,6,7,Lon,13326,14997,9115,7103,9871,9001,7633,8533,10760,9537,10048,18701,13757,16761,12467,11821,17677,13288,12837,14289,16850,20180
1,Male,36,5,6,7,Lon,7650,8826,9607,10179,11616,14097,12246,7156,11694,11894,8040,7730,12526,19401,18150,16165,12490,14747,19350,14140,13602,16702
1,Male,37,5,6,7,Lon,13148,9944,14588,9839,7894,8306,8367,8933,7418,9005,6749,12143,13371,15369,15458,12621,13069,12708,13134,12621,20282,19510
1,Male,38,5,6,7,Lon,8141,11924,12031,7929,9849,13956,13172,10124,11675,12214,11452,10351,12790,7240,11844,19567,12289,13405,13728,12815,15663,12646
1,Male,39,5,6,7,Lon,6675,11383,12563,7359,11225,9345,7503,10005,9539,6976,10414,6989,9377,8683,10656,17646,19188,11117,16333,18009,12129,12473
1,Male,40,5,6,7,Lon,7842,8283,7910,8234,11858,7098,6959,6727,6993,7744,10110,9488,6950,6456,9189,7188,13360,12277,13110,13867,13339,16568
1,Male,41,5,6,7,Lon,6022,9421,8713,6649,6063,8796,10408,6878,14242,7106,8749,6844,8173,8118,6818,6598,9298,11774,19733,14326,11088,12424
1,Male,42,5,6,7,Lon,14418,8459,10779,6409,6210,8380,8005,6503,10387,6751,11508,6770,10787,6983,11136,8904,6599,10349,10497,12916,13980,10868
1,Male,43,5,6,7,Lon,8099,7144,6166,5929,6492,13920,8169,10388,6670,6752,7591,7857,8820,11618,10852,6484,7264,6081,7874,11322,12056,10834
1,Male,44,5,6,7,Lon,5634,6122,8568,6377,5771,5884,6849,5969,7480,8862,9629,10459,7832,7268,9473,8190,6716,11115,6255,6202,15336,10310
1,Male,45,5,7,7,Lon,12377,5296,7973,5203,13827,13261,9499,13168,5626,13098,6575,9135,14722,6704,8344,7139,7908,7795,11390,9113,9248,10747
1,Male,46,5,7,7,Lon,13545,11289,6914,6016,5955,5797,14359,6081,11716,5801,10182,12436,13517,6948,11394,9492,7755,10907,12610,12775,10141,6369
1,Male,47,5,7,7,Lon,12821,15230,8416,5358,9466,5598,5935,7974,7622,6266,7125,6226,5476,14651,6418,6685,12681,7312,7115,6634,8465,7646
1,Male,48,5,7,7,Lon,7068,11018,12139,9061,5503,7431,7890,5929,5972,8590,5746,6824,6772,10042,8963,9572,10511,7039,7724,6591,6975,8901
1,Male,49,5,7,7,Lon,8992,7329,8511,9430,8606,13414,10377,7110,5280,6153,5454,10373,5705,5979,9467,7110,6593,14040,7559,6686,6218,12398
1,Male,50,5,7,7,Lon,12072,7382,8120,13367,7623,15448,5461,5840,10535,5416,8418,6043,5805,11290,13911,7063,7925,6560,7414,8681,9028,10824
1,Male,51,5,7,7,Lon,9223,7266,6720,6880,7359,10808,7045,7758,7506,5180,6161,6965,7151,6119,8078,5678,7115,7065,9624,7474,5975,5793
1,Male,52,5,7,7,Lon,8564,8041,12604,14045,7767,12180,12360,13488,11722,5196,9016,5670,5223,6493,10739,5635,7419,9673,6646,5878,8537,8803
1,Male,53,5,7,7,Lon,14243,8853,9691,6614,10111,8357,7717,8380,8369,13067,8633,6635,9782,5490,7694,8450,11450,7005,11201,6233,7794,9157
1,Male,54,5,7,7,Lon,6649,12085,14232,11505,14130,9580,11665,8769,9823,7099,4978,8674,10519,5053,5353,10597,12623,7694,8832,6602,7327,6095
1,Male,55,5,8,7,Lon,7113,11554,8724,7634,7301,13980,6908,13692,12073,12151,12763,5342,11723,7867,11317,5869,5834,13840,8129,7396,6245,8325
1,Male,56,5,8,7,Lon,15224,10040,12844,8472,6669,7920,6775,8241,9308,6513,8026,12659,4574,6782,8443,6394,10396,9588,5871,5746,9839,9583
1,Male,57,5,8,7,Lon,8467,13114,7640,10991,11219,7977,8289,10641,6518,7553,9709,8519,7388,5382,6109,6205,5124,7281,5757,6783,6062,5177
1,Male,58,5,8,7,Lon,9757,14065,8272,6995,9711,8920,11828,9481,8940,9032,11719,7038,9266,10077,13450,9907,9000,7978,10990,10126,11551,7992
1,Male,59,5,8,7,Lon,5936,14571,8123,6744,6689,10294,8217,8066,12639,6616,6275,7870,12040,6886,7883,9086,6935,6270,9450,11387,5256,4977
1,Male,60,5,8,7,Lon,5817,9609,6178,8769,8197,7146,12294,8700,9156,10933,7553,13002,9400,12851,7059,6928,7916,4958,9181,5958,5381,10092
1,Male,61,5,8,7,Lon,9141,6914,11683,7733,8145,6759,7168,6120,6027,8156,6295,8784,6448,6260,6206,8809,6507,12601,4342,4350,7822,12452
1,Male,62,5,8,7,Lon,4916,5147,9226,12250,8230,6378,12448,8241,8010,5955,6377,11604,7255,11285,9449,7363,11946,6342,5587,4594,4936,10191
1,Male,63,5,8,7,Lon,12771,9525,8255,4338,8322,6094,6177,7322,6416,7003,8611,9327,7632,6458,10182,5950,12285,7599,7906,5973,6470,5819
1,Male,64,5,8,7,Lon,6556,6940,5936,5457,6449,8548,5835,12602,9514,7669,6184,6115,6481,7212,15094,6150,13525,10505,11857,5773,5206,4095
1,Male,65,5,8,7,Lon,3373,8958,5595,7618,4244,7805,5462,9394,10693,6433,6229,10911,10956,6307,6726,8186,13135,5594,13916,6315,7850,4062
1,Male,66,5,8,7,Lon,4249,3177,7259,5937,4054,8828,9062,8659,5781,5604,5842,6486,6741,7227,6214,7204,10352,6453,8100,6899,5618,6159
1,Male,67,5,9,7,Lon,2962,2970,4744,6072,7834,9158,3879,7003,5654,6715,12706,7292,6608,5152,12411,6127,6565,9956,8857,7068,5661,11480
1,Male,68,5,9,7,Lon,7334,4562,9185,7869,9900,4859,3863,5210,5059,6895,8767,5488,7720,5932,11742,8177,11326,5205,7319,5532,5428,10631
1,Male,69,5,9,7,Lon,5448,3864,2527,3475,3162,6086,10550,4460,7558,4058,7957,8019,5576,5367,6887,9465,12135,5284,11108,5565,4900,11541
1,Male,70,5,9,7,Lon,3194,8905,5037,8669,6921,4568,6365,5617,8915,5935,7567,4722,5123,14494,5527,5522,4879,5404,5334,6747,5827,7098
1,Male,71,5,9,7,Lon,2390,2040,11091,2444,2791,3023,5643,4030,4539,8444,4498,4383,4759,4726,13295,6765,5269,6499,5248,8360,7038,7003
1,Male,72,5,9,7,Lon,3720,2520,3714,9546,6596,7692,3271,4046,3049,5398,6593,6992,8951,5625,10790,7173,8380,5220,5232,6653,8016,5248
1,Male,73,5,9,7,Lon,10702,5481,2324,4668,2489,2713,8548,3997,6665,5806,4570,4541,12837,3960,11367,4946,12045,5302,5554,4639,5818,6227
1,Male,74,5,9,7,Lon,6953,6794,6808,4105,4547,8409,4178,4830,3565,6584,8474,3920,9654,5086,3278,5177,11348,6794,9137,9241,4629,9580
1,Male,75,5,9,7,Lon,3789,9595,4375,2626,2785,3073,3324,3452,3380,5290,2374,3731,4476,3711,6131,7543,5421,7689,8978,10509,8329,4566
1,Male,76,5,9,7,Lon,1704,4638,2081,4389,2380,5687,5551,3679,6696,6728,2892,1993,3275,11128,7378,4893,5041,5159,7017,9256,13322,6174
1,Male,77,5,9,7,Lon,1882,4071,4821,1886,5341,2217,7549,3727,6100,4272,3477,4716,4700,4445,5313,5424,5480,8623,4534,4009,4095,7745
1,Male,78,5,9,7,Lon,1328,1723,2173,7609,6696,2591,3923,2413,1882,3167,6513,2146,1730,3873,2725,3902,6992,4789,7900,7782,9084,4644
1,Male,79,5,9,7,Lon,4269,3253,2015,4731,6002,4446,3344,4201,2410,2549,1681,5986,5905,3707,2390,8163,6970,4585,4924,4191,9716,10895
1,Male,80,5,9,7,Lon,3751,1458,2512,3020,7083,7721,1921,4819,3253,2760,3015,4169,1647,2898,2012,2114,3176,3947,10387,5668,6039,3800
1,Male,81,5,9,7,Lon,5901,4613,5262,1277,4907,5376,3535,1649,2331,5257,9851,11244,3683,1556,4310,4690,5991,8516,3110,7135,2488,4246
1,Male,82,5,9,7,Lon,8753,1270,6976,2371,1326,8327,7131,5376,2603,2945,3733,6452,10146,2528,6329,4747,1729,9565,2929,3194,3975,3355
1,Male,83,5,9,7,Lon,2411,1214,3350,2726,2262,3621,9618,7044,3378,4466,5196,2733,8628,2631,5544,7853,2575,2547,6948,3515,4160,2293
1,Male,84,5,9,7,Lon,2494,9015,1186,2486,4288,2188,1745,10355,3766,2051,4364,1118,4695,1401,4507,5967,2146,3758,5628,3204,3637,7555
1,Male,85,5,9,7,Lon,942,1137,3693,10480,4090,3873,9605,1613,1305,8312,2047,2285,2393,2430,1197,1513,2443,4610,2639,4951,11004,2090
1,Male,86,5,9,7,Lon,2377,3335,3972,5793,2288,7628,2286,5911,6534,4179,4387,3458,4305,4847,1401,6794,3699,2232,2076,2739,4363,2419
1,Male,87,5,9,7,Lon,676,1256,4560,4850,6961,2641,2020,1247,7139,5538,3318,9237,2699,1821,1536,6427,1863,6091,1444,3753,2329,2723
1,Male,88,5,9,7,Lon,1484,1441,2413,1285,3318,9651,2844,1675,1058,2733,3281,6264,2793,7028,1092,1189,1638,6207,3390,1302,2093,1594
1,Male,89,5,9,7,Lon,3164,1385,1078,2990,8756,2255,5196,927,7399,2945,6487,612,2440,5050,1103,3549,1448,3308,9380,5339,1300,4859
1,Male,90+,5,9,7,Lon,1920,4921,3793,2921,5159,2703,8107,2831,2414,3090,3947,4304,9454,5270,3314,2951,4426,6529,5855,8830,3849,6491
1,Male,0,5,1,8,SE,2138,3500,7007,2388,10457,2798,5088,5077,3416,1527,2292,2331,5271,1652,2346,2101,10778,4504,1941,1733,4289,3070
1,Male,1,5,1,8,SE,1929,3132,6726,2775,1622,4715,11485,3184,1965,2191,3085,1880,2898,1616,3652,1542,4789,2277,2332,5050,2992,1747
1,Male,2,5,1,8,SE,6682,5240,3939,1989,9209,2181,2973,4317,3473,7151,3205,2218,2649,3023,2555,2611,9155,3252,5350,3455,10995,1853
1,Male,3,5,1,8,SE,2764,2296,5044,1991,3531,1796,3514,3389,3022,9076,5325,7157,8535,5838,5894,3103,2274,5998,3729,4226,4144,2562
1,Male,4,5,1,8,SE,6307,8006,2244,2878,7407,3255,4596,3106,3561,2025,3067,3093,2120,2922,3243,6349,3070,9272,6244,6265,1874,2549
1,Male,5,5,1,8,SE,7083,5460,2079,6596,8618,5417,4364,9835,4778,3187,2730,5199,5250,4810,3371,9339,2473,1780,2265,1778,4303,6069
1,Male,6,5,1,8,SE,3536,6898,2763,5318,4129,2951,4428,3327,4656,8601,7819,6103,3717,2676,9562,3080,2747,3924,2223,4379,2331,2121
1,Male,7,5,1,8,SE,7382,3511,10271,6485,4625,9271,6424,5461,3287,2140,5118,1778,2400,3526,2270,3457,2799,2383,2122,2228,5405,10214
1,Male,8,5,1,8,SE,6675,5569,7440,7378,2061,3927,5822,4511,1850,8593,3008,2002,5494,3109,3227,3219,1929,1961,2029,1929,4833,6140
1,Male,9,5,1,8,SE,10461,3783,4200,2575,10099,7467,3421,2025,5426,2606,5498,3719,7827,4373,3495,2713,1845,1940,4512,2267,2656,5032
